Affy ID,Q value (Age),Old,Young,Fold Change (Young/Old),Fold Change (Old/Young),FlyBase ID,Symbol,Name
 154209_at,0.01227347,50.725,79.0125,1.6,0.6,FBgn0037707,RnpS1,RNA-binding protein S1
 154213_at,0.002767976,9.875,23.125,2.3,0.4,---,---,---
 154221_at,0.01547132,467.9375,1030.3875,2.2,0.5,FBgn0011761,dhd,deadhead
 154225_at,0.01098022,78.1875,113.45,1.5,0.7,FBgn0017457,U2af38,U2 small nuclear riboprotein auxiliary factor 38
 154230_at,0.004655871,23.55,53.9625,2.3,0.4,FBgn0052030,CG32030,---
 154234_at,0.04965682,30.975,37.2625,1.2,0.8,FBgn0023081,gek,genghis khan
 154241_at,0.02897928,98.7625,85.1375,0.9,1.2,FBgn0036816,Indy,I'm not dead yet
 154242_at,0.03128881,89.9125,72.9375,0.8,1.2,---,---,---
 154244_at,0.009182678,1054.6,1687.3625,1.6,0.6,FBgn0001091,Gapdh1,Glyceraldehyde 3 phosphate dehydrogenase 1
 154245_at,0.004655871,83.25,217.4625,2.6,0.4,FBgn0030551,CG11674,---
 154248_at,0.02757497,19.525,25.325,1.3,0.8,FBgn0036402,CG6650,---
 154251_at,0.001599773,209.2375,137.025,0.7,1.5,FBgn0028388,capt,capulet
 154255_at,0.002480703,41.8625,64.075,1.5,0.7,FBgn0011327,Uch-L3,Ubiquitin C-terminal hydrolase
 154258_at,0.02196219,17.9125,27.35,1.5,0.7,FBgn0027951,MTA1-like,---
 154259_at,0.003653382,83.4,49.9875,0.6,1.7,FBgn0028990,Spn27A,Serpin-27A
 154262_at,0.000635214,287.6,388.7,1.4,0.7,FBgn0004507,GlyP,Glycogen phosphorylase
 154264_at,0.04965682,1710.15,1567.7875,0.9,1.1,FBgn0028737,Ef1,Elongation factor 1
 154269_at,0.0302553,857.6125,1187.0125,1.4,0.7,FBgn0010100,Acon,Aconitase
 154274_at,0.01484413,55.1,80.9,1.5,0.7,FBgn0050122,CG30122,---
 154277_at,0.02289307,322.75,257.375,0.8,1.3,FBgn0027501,CG9535,---
 154279_at,0.003245871,392.025,316.3875,0.8,1.2,FBgn0028665,VhaAC39,---
 154284_at,0.007941864,66.6125,54.6625,0.8,1.2,FBgn0028427,Ilk,Integrin linked kinase
 154286_at,0.04249341,153.2375,121.25,0.8,1.3,FBgn0037537,CG2767,---
 154287_at,0.01616487,59.3875,74.6625,1.3,0.8,FBgn0040394,CG16903,---
 154297_at,0.007146277,72.025,98.3125,1.4,0.7,FBgn0032467,CG9934,---
 154300_at,0.0307423,36.9125,51.525,1.4,0.7,FBgn0035421,CG12034,---
 154305_at,0.003234066,97.125,144.6,1.5,0.7,FBgn0034962,CG3167,---
 154318_at,0.000206794,119.925,52.15,0.4,2.3,FBgn0033304,Cyp6a13,---
 154321_at,0.000678366,3066.5,1877.65,0.6,1.6,FBgn0015222,Fer1HCH,Ferritin 1 heavy chain homologue
 154323_at,0.04597392,75.9625,62.8,0.8,1.2,FBgn0030944,CG6617,---
 154328_at,0.02112408,38.5125,52.8,1.4,0.7,FBgn0036856,CG9666,---
 154332_at,0.000246495,545.1,297.25,0.5,1.8,FBgn0039541,CG12876,---
 154335_at,0.007806569,98.125,73.425,0.7,1.3,FBgn0037718,CG8286,---
 154341_at,0.006335548,74.75,50.8875,0.7,1.5,FBgn0038818,Nep4,Neprilysin 4
 154343_at,0.009053223,68.575,49.0875,0.7,1.4,FBgn0030594,CG9509,---
 154351_at,0.02195234,309.05,278.175,0.9,1.1,FBgn0020369,Pros45,Saccharomyces cerevisiae UAS construct a of Cheng
 154355_at,0.01275183,55.85,82.325,1.5,0.7,FBgn0010282,TfIIF,Transcription factor IIF
 154362_at,0.007130668,151.2375,126.7625,0.8,1.2,FBgn0031633,CG2976,---
 154369_at,0.001934592,147.175,352.0625,2.4,0.4,FBgn0000615,exu,exuperantia
 154370_at,0.01533055,52.75,56.775,1.1,0.9,---,---,---
 154380_at,0.04753123,83.0625,123.9125,1.5,0.7,FBgn0033264,CG2158,---
 154397_at,0.02029492,149.125,167.5375,1.1,0.9,FBgn0033918,CG8531,---
 154399_at,0.04337058,85.7625,108.375,1.3,0.8,FBgn0015321,UbcD4,Ubiquitin conjugating enzyme 4
 154409_at,0.03538497,47.2875,63.7,1.3,0.7,FBgn0036800,CG6897,---
 154410_at,0.02160021,216.1625,161.55,0.7,1.3,FBgn0035147,CG12030,Saccharomyces cerevisiae UAS construct a of Raisin
 154418_at,0.008275753,8.0375,14.4125,1.8,0.6,FBgn0037338,Snm1,---
 154419_at,0.01282626,142.6375,111.9125,0.8,1.3,FBgn0025678,CaBP1,---
 154426_at,0.0252502,67.55,33.7375,0.5,2.0,FBgn0028519,CG4500,---
 154427_at,0.001180841,32.3125,55.475,1.7,0.6,FBgn0033316,CG14749,---
 154431_at,0.003705437,172.55,259.55,1.5,0.7,FBgn0016122,Acer,Angiotensin-converting enzyme-related
 154446_at,0.000868152,76.7375,35.625,0.5,2.2,FBgn0037240,Cont,Contactin
 154452_at,0.001114083,44.65,22.4875,0.5,2.0,FBgn0040236,c11.1,---
 154459_at,0.01217451,32.6875,51.0875,1.6,0.6,FBgn0030208,PPP4R2r,Protein phosphatase 4 regulatory subunit 2-related protein
 154464_at,0.03845331,44.7375,63.0375,1.4,0.7,FBgn0002924,ncd,non-claret disjunctional
 154473_at,0.004309142,8.925,7.3,0.8,1.2,---,---,---
 154476_at,0.004740446,53.3375,75.7,1.4,0.7,FBgn0031052,CG14215,---
 154477_at,0.02757497,305.2125,411.4625,1.3,0.7,FBgn0019957,ND42,NADH:ubiquinone reductase 42kD subunit precursor
 154494_at,0.04841062,11.525,16.575,1.4,0.7,FBgn0039207,CG5789,---
 154499_at,0.03682457,23.7125,34.7,1.5,0.7,FBgn0032748,CG10492,---
 154508_at,0.02948066,398.275,492.825,1.2,0.8,FBgn0026571,Sec61,---
 154514_at,0.009348147,30.3125,20.3875,0.7,1.5,FBgn0025865,Cortactin,Cortactin
 154516_at,0.04753502,88.9375,195.6875,2.2,0.5,FBgn0016070,smg,smaug
 154519_at,0.02933056,22.2875,30.4625,1.4,0.7,---,---,---
 154524_at,0.03871718,41.6625,51.8875,1.2,0.8,FBgn0033539,CG16728,---
 154526_at,0.007146277,42.6625,62.3,1.5,0.7,FBgn0032915,CG12050,---
 154536_at,0.0204694,92.2625,74.8875,0.8,1.2,FBgn0031450,Hrs,Hepatocyte growth factor regulated tyrosine kinase substrate
 154539_at,0.002437519,368.6,260.1,0.7,1.4,FBgn0037671,CG8444,---
 154542_at,0.01410898,125.5,170.1875,1.4,0.7,FBgn0032214,CG4968,---
 154546_at,0.02664803,29.525,52.525,1.8,0.6,FBgn0037807,CG6293,---
 154553_at,0.02330331,22.2625,36.6375,1.6,0.6,FBgn0038296,CG6752,---
 154554_at,0.009371545,26.175,34.2375,1.3,0.8,FBgn0040237,bor,belphegor
 154559_at,0.004050861,17.35,47.4125,2.7,0.4,FBgn0036689,CG7730,---
 154565_at,0.02503577,46.05,29.5625,0.6,1.6,FBgn0037293,CG12007,---
 154567_at,0.04226035,98.25,73.3125,0.7,1.3,FBgn0037687,CG8132,---
 154575_at,0.01962791,43.125,55.8,1.3,0.8,FBgn0035793,CG7546,---
 154588_at,0.03913441,64.675,49.3125,0.8,1.3,FBgn0010397,LamC,Lamin C
 154597_at,0.03123557,20,33.9625,1.7,0.6,FBgn0027949,msb1l,---
 154605_at,0.02299776,26.5375,18.1375,0.7,1.5,FBgn0001137,grk,gurken
 154610_at,0.03843004,28.025,41.225,1.5,0.7,FBgn0034084,CG8435,---
 154613_at,0.01473265,323.8125,254.6375,0.8,1.3,---,---,---
 154615_at,0.02046712,8.6,27.625,3.2,0.3,FBgn0031875,CG3430,---
 154617_at,0.01928263,39.925,56.4875,1.4,0.7,FBgn0036104,CG6418,---
 154621_at,0.0214114,275.0125,231.8875,0.8,1.2,FBgn0027493,CG17273,---
 154633_at,0.04595534,15.9375,26.6125,1.7,0.6,FBgn0002715,mei-S332,meiotic from Salaria 282
 154645_at,0.0113709,67.975,115.725,1.7,0.6,FBgn0039350,CG17383,---
 154649_at,0.01627824,11.0375,16.4,1.5,0.7,FBgn0039631,Sirt7,---
 154653_at,0.000810422,209.7625,124.1625,0.6,1.7,FBgn0010238,Lac,Lachesin
 154654_at,0.01269494,20.2,30.7625,1.5,0.7,FBgn0004399,psq,pipsqueak
 154656_at,0.03757355,81.3625,115.4125,1.4,0.7,FBgn0029512,Aos1,---
 154662_at,0.02878158,175.7125,237.5375,1.4,0.7,FBgn0032222,CG5037,---
 154669_at,0.005278589,298.6625,157.0125,0.5,1.9,FBgn0031313,CG5080,---
 154670_at,0.001083309,71.5625,51.8375,0.7,1.4,FBgn0031881,CG3476,---
 154671_at,0.004735719,109.525,57.5,0.5,1.9,FBgn0039094,CG10184,---
 154673_at,0.02284294,24.5,36.3125,1.5,0.7,FBgn0020616,SA,Stromalin
 154684_at,0.03889265,18.1125,23.2125,1.3,0.8,FBgn0034009,CG8155,---
 154705_at,0.02549055,75.2625,87.7,1.2,0.9,FBgn0031061,CG14232,---
 154707_at,0.03597586,20.2375,13.9625,0.7,1.4,FBgn0023407,B4,Saccharomyces cerevisiae UAS construct a of Sotillos
 154717_at,0.0299926,9.475,14.0375,1.5,0.7,FBgn0033840,CG4840,---
 154719_at,0.01391697,27.825,39.375,1.4,0.7,FBgn0037489,CG1234,---
 154728_at,0.006373924,188.5,248.075,1.3,0.8,FBgn0032236,mRpS7,mitochondrial ribosomal protein S7
 154742_at,0.002096669,136.9125,119.9125,0.9,1.1,FBgn0011744,Arp66B,Actin-related protein 66B
 154745_at,0.0382925,19.675,25.8875,1.3,0.8,FBgn0032752,CG10702,---
 154746_at,0.0129717,16.45,24.775,1.5,0.7,FBgn0034933,CG3735,---
 154750_at,0.01048927,25.4625,40.5375,1.6,0.6,FBgn0039627,CG11837,---
 154751_at,0.02875181,38.6875,32.725,0.8,1.2,FBgn0002524,lace,lace
 154757_at,0.0213811,50.5125,40.325,0.8,1.3,FBgn0035498,CG14991,---
 154760_at,0.001014647,69.7875,42.4,0.6,1.6,FBgn0035589,CG4618,---
 154768_at,0.04854977,154.675,137.9375,0.9,1.1,FBgn0034368,CG5482,---
 154778_at,0.0071413,185.25,146.7,0.8,1.3,FBgn0035321,CG1275,---
 154781_at,0.000367987,11.35,29.5625,2.6,0.4,---,---,---
 154791_at,0.000263052,438.8625,265.6,0.6,1.7,FBgn0031037,CG14207,---
 154792_at,0.03348769,66.725,62.2375,0.9,1.1,FBgn0013726,pnut,peanut
 154804_at,0.04262346,54.6625,44.45,0.8,1.2,FBgn0033352,CG8232,---
 154812_at,0.006411771,33.325,18.2875,0.5,1.8,FBgn0003162,Pu,Punch
 154815_at,0.03897549,42.85,88.65,2.1,0.5,FBgn0020633,Mcm7,Minichromosome maintenance 7
 154822_at,0.0129717,23.8125,34.7625,1.5,0.7,FBgn0036842,CG3797,---
 154827_at,0.04067659,192.0125,162.575,0.8,1.2,FBgn0016756,Ubp64E,Ubiquitin-specific protease 64E
 154832_at,0.006930854,185.4375,259.6875,1.4,0.7,FBgn0001215,Hrb98DE,Heterogeneous nuclear ribonucleoprotein at 98DE
 154835_at,0.0296639,7.4625,15.6375,2.1,0.5,FBgn0024698,cpsf,cleavage and polyadenylation specificity factor
 154836_at,0.04905252,43.5125,105.975,2.4,0.4,FBgn0034021,CG8180,---
 154837_at,0.0071413,40.5875,20.9,0.5,1.9,FBgn0034275,CG5002,---
 154838_at,0.04394502,15.175,24.725,1.6,0.6,FBgn0026597,Axn,Axin
 154857_at,0.04055401,49.35,66.65,1.4,0.7,FBgn0032926,CG9243,---
 154859_at,0.0174829,54.4,43.05,0.8,1.3,FBgn0032597,CG17904,---
 154860_at,0.02181442,133.225,100.75,0.8,1.3,FBgn0020249,stck,steamer duck
 154866_at,0.02029492,18.5125,40.3125,2.2,0.5,FBgn0000140,asp,abnormal spindle
 154868_at,0.01275183,27.8,50.725,1.8,0.5,FBgn0035955,CG5194,---
 154872_at,0.02574443,80.95,126.3,1.6,0.6,FBgn0030768,CG9723,---
 154877_at,0.009303211,34.55,62.85,1.8,0.5,FBgn0031769,CG9135,---
 154878_at,0.03897549,14.525,27.2625,1.9,0.5,FBgn0035027,CG3511,---
 154884_at,0.01287258,126.1375,103.6125,0.8,1.2,FBgn0035763,CG8602,---
 154892_at,0.03080429,98.175,119.625,1.2,0.8,FBgn0034488,CG11208,---
 154909_at,0.04597957,733.525,697.1375,1.0,1.1,FBgn0005278,M(2)21AB,Minute (2) 21AB
 154912_at,0.0287128,148.05,208.8125,1.4,0.7,FBgn0038805,TFAM,mitochondrial transcription factor A
 154920_at,0.01958197,20.25,30.55,1.5,0.7,FBgn0035388,CG2162,---
 154943_at,0.01519363,59.7875,75.3125,1.3,0.8,FBgn0030141,CG3002,---
 154945_at,0.01756954,72.3,92.4,1.3,0.8,FBgn0020018,Ppox,Protoporphyrinogen oxidase
 154950_at,0.03930601,103.1625,90.5875,0.9,1.1,FBgn0033122,CG17002,---
 154951_at,0.02286488,64.1125,49.15,0.8,1.3,FBgn0038259,CG3563,---
 154952_at,0.03397643,96.9875,124.2125,1.3,0.8,FBgn0036484,CG6859,---
 154958_at,0.03333612,76.05,98.925,1.3,0.8,FBgn0044323,Cka,Connector of kinase to AP-1
 154959_at,0.02445259,57.6625,93.9625,1.6,0.6,FBgn0039182,CG5728,---
 154963_at,0.002017762,321.0125,429.3625,1.3,0.7,FBgn0032783,CG10237,---
 154968_at,0.01036444,97.475,76.5625,0.8,1.3,FBgn0032246,CG5168,---
 154970_at,0.02762622,24.3,33.8,1.4,0.7,FBgn0031195,CG17600,---
 154972_at,0.003172931,24.1,52.7875,2.2,0.5,FBgn0037664,CG8420,---
 154975_at,0.03289064,22.6625,29.1875,1.3,0.8,FBgn0030030,CG1636,---
 154990_at,0.01010884,92.4875,73.1375,0.8,1.3,FBgn0037680,CG8121,---
 154993_at,0.001332591,173.275,85.625,0.5,2.0,FBgn0037447,CG2330,---
 155001_at,0.03454513,73.425,59.7625,0.8,1.2,FBgn0033677,CG8321,---
 155008_at,0.02078935,148.4875,127.4125,0.9,1.2,FBgn0000319,Chc,Clathrin heavy chain
 155012_at,0.01384725,119.075,381.2375,3.2,0.3,FBgn0038538,pxt,---
 155013_at,0.002971737,42.8375,19.325,0.5,2.2,FBgn0032601,yellow-b,yellow-b
 155020_at,0.04604013,121.0625,163.3375,1.3,0.7,FBgn0026761,Trap1,---
 155024_at,0.04241861,34.575,57.7,1.7,0.6,FBgn0031091,CG9576,---
 155025_at,0.0013106,64.9125,41.8625,0.6,1.6,FBgn0020254,rhea,rhea
 155037_at,0.02540191,78.8875,70.775,0.9,1.1,FBgn0000275,Pka-R1,cAMP-dependent protein kinase R1
 155041_at,0.03963629,51.5875,43.4375,0.8,1.2,FBgn0013343,Syx1A,Syntaxin 1A
 155057_at,0.001244204,38.3625,61.4625,1.6,0.6,FBgn0035713,CG10107,---
 155059_at,0.003985929,64.8625,46.2875,0.7,1.4,FBgn0032880,CG9318,---
 155068_at,0.02481097,50.9625,89.6875,1.8,0.6,FBgn0000404,CycA,Cyclin A
 155076_at,0.02479697,124.5875,97.975,0.8,1.3,FBgn0034345,CG5174,---
 155081_at,0.00928221,132.0875,77.35,0.6,1.7,FBgn0028424,JhI-26,Juvenile hormone-inducible protein 26
 155082_at,0.02219134,22.65,45.8125,2.0,0.5,FBgn0001086,fzy,fizzy
 155087_at,0.02207254,52.425,78.3625,1.5,0.7,FBgn0010633,vlc,vulcan
 155091_at,0.002111082,568.95,418.4375,0.7,1.4,FBgn0015766,Msr-110,---
 155098_at,0.03235079,19.4,26.8625,1.4,0.7,FBgn0031493,CG3605,---
 155105_at,0.04627952,39.15,33.0875,0.8,1.2,FBgn0038056,CG5961,---
 155109_at,0.02915104,64.3625,48.5,0.8,1.3,FBgn0025617,CG7359,---
 155124_at,0.02878158,28.5,46.025,1.6,0.6,FBgn0015903,apt,apontic
 155125_at,0.000161728,265.1375,163,0.6,1.6,FBgn0038533,CG7523,---
 155131_at,0.04308295,70.8875,60.6875,0.9,1.2,FBgn0037719,bocksbeutel,---
 155135_at,0.02791032,7.25,13,1.8,0.6,FBgn0037794,CG6254,---
 155139_at,0.01305772,265.8625,165.775,0.6,1.6,FBgn0036837,CG18135,---
 155140_at,0.006294539,155.25,125.075,0.8,1.2,FBgn0029133,REG,Actin 5C promoter construct of Masson
 155141_at,0.02999997,125.4625,232.125,1.9,0.5,FBgn0005655,mus209,mutagen-sensitive 209
 155144_at,0.004072201,221.9875,120.5125,0.5,1.8,FBgn0041342,Cct1,CTP:phosphocholine cytidylyltransferase 1
 155146_at,0.04241861,40.75,51.7375,1.3,0.8,FBgn0035754,Trap36,---
 155151_at,0.02647284,125.625,73,0.6,1.7,FBgn0034312,CG10916,---
 155158_at,0.01105955,137.125,111.6625,0.8,1.2,FBgn0030529,l(1)G0053,---
 155160_at,0.01576942,17.275,25.0375,1.4,0.7,FBgn0032516,CG9293,---
