FlyBase ID,Chromosome,Gene Category,Gene Symbol,P-Value Population,"FDR
Population","P-Value
Age","FDR
Age","P-Value
Pop×Age","FDR
Pop×Age","P-Value
Line(Pop)","FDR
Line(Pop)","B
Mean","O
Mean","Week 1
Mean","Week 5
Mean","B Week 1
Mean","B Week 5
Mean","O Week 1
Mean","O Week 5
Mean",SNP From Divergence,"Minimum P-Value
From Divergence"
FBgn0266882,2L,ncRNA,CR45343,6.77E-02,2.45E-01,2.09E-01,2.77E-01,5.66E-03,2.25E-02,1.49E-02,4.02E-02,44.05,55.29,51.65,47.69,50.64,37.45,52.66,57.93,,
FBgn0266883,2L,ncRNA,CR45344,4.16E-01,6.52E-01,1.60E-01,2.20E-01,4.24E-01,5.93E-01,4.99E-06,7.25E-05,2.71,4.11,3.02,3.80,2.54,2.88,3.5,4.72,,
FBgn0266884,2L,ncRNA,CR45345,4.69E-01,6.93E-01,4.10E-01,4.87E-01,4.32E-02,1.13E-01,8.45E-01,8.73E-01,16.4,17.37,17.64,16.13,19.07,13.73,16.21,18.53,,
FBgn0266885,2L,ncRNA,CR45346,1.12E-01,3.21E-01,3.12E-01,3.89E-01,6.40E-01,7.74E-01,3.76E-05,3.76E-04,3.28,0.93,2.36,1.85,3.65,2.91,1.06,0.79,,
FBgn0266886,2L,ncRNA,CR45347,6.91E-03,7.27E-02,8.57E-01,8.87E-01,4.45E-01,6.13E-01,3.22E-01,4.23E-01,22.28,14.79,18.71,18.37,23.18,21.38,14.23,15.35,,
FBgn0266887,2L,ncRNA,CR45348,8.43E-01,9.28E-01,8.58E-02,1.26E-01,5.79E-01,7.28E-01,8.21E-01,8.53E-01,0.19,0.17,0.05,0.31,0.1,0.28,0,0.34,,
FBgn0266888,2L,ncRNA,CR45349,2.27E-02,1.35E-01,1.12E-01,1.61E-01,6.93E-01,8.11E-01,3.42E-01,4.44E-01,3.54,5.6,5.12,4.02,3.96,3.13,6.28,4.91,,
FBgn0266889,2R,ncRNA,CR45350,4.31E-01,6.63E-01,1.39E-02,2.45E-02,1.94E-01,3.47E-01,4.67E-01,5.57E-01,33.47,31.46,29.26,35.67,28.64,38.3,29.89,33.04,,
FBgn0266891,2L,ncRNA,CR45351,4.58E-01,6.86E-01,3.23E-04,7.68E-04,7.90E-02,1.80E-01,1.37E-02,3.78E-02,29.23,25.4,33.09,21.54,37.57,20.88,28.61,22.19,,
FBgn0266892,2L,ncRNA,CR45352,5.58E-01,7.59E-01,4.23E-01,4.99E-01,2.37E-02,7.03E-02,1.27E-01,2.09E-01,0.29,0.14,0.14,0.29,0,0.57,0.28,0,,
FBgn0266893,2L,ncRNA,CR45353,8.21E-01,9.17E-01,3.44E-02,5.58E-02,7.92E-01,8.79E-01,8.70E-01,8.93E-01,0.35,0.39,0.62,0.11,0.57,0.13,0.67,0.1,,
FBgn0266894,2L,ncRNA,CR45354,2.66E-01,5.17E-01,2.48E-02,4.15E-02,4.70E-01,6.36E-01,5.80E-02,1.14E-01,0.67,0.28,0.21,0.73,0.33,1,0.1,0.46,,
FBgn0266895,2L,ncRNA,CR45355,1.81E-02,1.20E-01,1.78E-01,2.41E-01,3.07E-01,4.81E-01,7.30E-01,7.80E-01,0.99,0.28,0.43,0.84,0.63,1.35,0.23,0.33,,
FBgn0266896,2L,ncRNA,CR45356,2.75E-01,5.26E-01,8.41E-01,8.74E-01,4.41E-01,6.10E-01,8.04E-02,1.47E-01,3.39,2.18,2.86,2.71,3.75,3.03,1.97,2.39,,
FBgn0266897,2L,ncRNA,CR45357,4.68E-01,6.93E-01,5.10E-04,1.17E-03,1.34E-02,4.46E-02,8.66E-06,1.12E-04,15.16,18.95,20.41,13.70,20.77,9.56,20.05,17.85,,
FBgn0266898,2L,ncRNA,CR45358,3.56E-01,5.99E-01,3.07E-01,3.84E-01,1.22E-02,4.15E-02,3.63E-02,7.97E-02,6.34,7.89,7.64,6.59,8.21,4.48,7.07,8.71,,
FBgn0266899,2L,ncRNA,CR45359,6.33E-03,6.92E-02,3.84E-01,4.60E-01,2.50E-01,4.17E-01,9.71E-02,1.69E-01,14.46,8.02,10.68,11.80,14.64,14.27,6.71,9.32,,
FBgn0266900,2L,ncRNA,CR45360,1.35E-04,1.24E-02,8.52E-01,8.83E-01,1.43E-01,2.78E-01,8.08E-01,8.43E-01,16.64,9.15,12.76,13.03,17.62,15.66,7.9,10.41,,
FBgn0266901,2L,ncRNA,CR45361,8.54E-03,8.11E-02,4.78E-01,5.54E-01,4.26E-01,5.96E-01,1.45E-02,3.93E-02,42.85,27.32,36.01,34.15,44.82,40.87,27.2,27.43,,
FBgn0266902,2L,ncRNA,CR45362,8.32E-01,9.22E-01,5.20E-01,5.94E-01,5.72E-01,7.22E-01,9.14E-03,2.75E-02,5.08,5.36,4.99,5.45,4.66,5.51,5.33,5.39,,
FBgn0266903,2L,ncRNA,CR45363,1.40E-02,1.05E-01,1.03E-01,1.48E-01,5.98E-01,7.42E-01,7.55E-05,6.56E-04,29.28,14.63,23.49,20.42,30.33,28.23,16.65,12.61,,
FBgn0266904,2L,ncRNA,CR45364,6.90E-01,8.45E-01,7.34E-01,7.85E-01,1.94E-01,3.48E-01,5.87E-01,6.62E-01,0.2,0.26,0.26,0.20,0.12,0.28,0.4,0.12,,
FBgn0266905,2L,ncRNA,CR45365,1.62E-01,3.94E-01,6.96E-01,7.51E-01,3.71E-01,5.44E-01,2.40E-02,5.78E-02,2.18,0.95,1.66,1.47,2.49,1.86,0.83,1.08,,
FBgn0266906,2L,ncRNA,CR45366,7.30E-01,8.68E-01,3.58E-05,1.00E-04,2.61E-01,4.30E-01,1.73E-06,3.05E-05,122.24,126.27,115.55,132.96,111.5,132.98,119.6,132.94,,
FBgn0266907,2L,ncRNA,CR45367,4.64E-02,1.99E-01,1.61E-01,2.21E-01,1.02E-02,3.60E-02,1.06E-01,1.82E-01,240.55,257.34,245.19,252.70,229.6,251.5,260.78,253.9,,
FBgn0266908,2L,ncRNA,CR45368,7.78E-01,8.95E-01,7.73E-01,8.17E-01,1.77E-01,3.27E-01,4.58E-01,5.50E-01,0.07,0.04,0.04,0.07,0,0.14,0.09,0,2L:15835300,0.000750633
FBgn0266909,2L,ncRNA,CR45369,8.87E-01,9.49E-01,8.31E-01,8.65E-01,9.39E-01,9.66E-01,1.29E-01,2.10E-01,0.35,0.31,0.31,0.36,0.34,0.37,0.27,0.34,,
FBgn0266910,2L,ncRNA,CR45370,7.17E-01,8.61E-01,7.73E-01,8.17E-01,9.13E-01,9.52E-01,5.51E-01,6.31E-01,0.84,0.97,0.85,0.96,0.81,0.88,0.9,1.05,,
FBgn0266911,2L,ncRNA,CR45371,2.22E-01,4.68E-01,5.51E-03,1.05E-02,9.91E-01,9.96E-01,5.89E-01,6.64E-01,10.21,12.16,8.75,13.62,7.77,12.66,9.73,14.58,,
FBgn0266912,2L,ncRNA,CR45372,1.30E-02,1.01E-01,6.29E-07,2.39E-06,2.51E-04,1.92E-03,2.24E-04,1.55E-03,5.32,1.55,1.85,5.02,2.71,7.94,1,2.09,,
FBgn0266913,2L,ncRNA,CR45373,1.39E-01,3.62E-01,5.56E-07,2.13E-06,6.84E-01,8.05E-01,4.01E-01,5.01E-01,1.53,2.4,3.60,0.33,3.06,0,4.14,0.66,,
FBgn0266914,2L,ncRNA,CR45374,4.87E-01,7.06E-01,7.46E-06,2.32E-05,8.30E-02,1.87E-01,2.98E-02,6.84E-02,4.17,2.83,6.64,0.36,8.35,0,4.94,0.72,,
FBgn0266915,2L,ncRNA,CR45375,7.25E-01,8.65E-01,3.96E-02,6.33E-02,5.72E-01,7.22E-01,1.06E-02,3.08E-02,4.42,3.97,4.93,3.45,5.35,3.48,4.51,3.43,,
FBgn0266916,3R,protein_coding,Cenp-C,1.33E-01,3.54E-01,1.31E-01,1.83E-01,3.60E-01,5.33E-01,3.65E-01,4.67E-01,145.72,155.88,146.38,155.22,143.94,147.5,148.81,162.94,,
FBgn0266917,3R,protein_coding,CG16941,8.98E-01,9.54E-01,3.16E-01,3.94E-01,5.29E-02,1.32E-01,6.63E-02,1.26E-01,312.71,311.35,308.43,315.63,316.24,309.18,300.62,322.08,,
FBgn0266918,3L,protein_coding,CG32486,1.69E-01,4.03E-01,5.93E-03,1.12E-02,1.12E-01,2.33E-01,2.31E-03,9.67E-03,"1,334.11","1,261.52",1262.64,1333.00,"1,279.58","1,388.65","1,245.70","1,277.34",,
FBgn0266925,2R,ncRNA,CR45376,3.20E-01,5.71E-01,1.39E-01,1.93E-01,1.98E-01,3.53E-01,1.32E-04,1.01E-03,18.9,7.07,9.56,16.41,12.51,25.29,6.6,7.53,2R:18089066,0.000115154
FBgn0266926,2R,ncRNA,CR45377,1.01E-01,3.03E-01,2.78E-01,3.53E-01,5.33E-01,6.90E-01,4.67E-01,5.57E-01,0.79,0.38,0.46,0.71,0.74,0.85,0.19,0.58,,
FBgn0266927,3L,ncRNA,CR45378,5.57E-03,6.51E-02,1.04E-01,1.50E-01,1.06E-03,5.86E-03,6.27E-04,3.50E-03,4.4,12.94,9.94,7.68,3.51,5.19,15.73,10.16,3L:391195,0.000349298
FBgn0266928,3L,ncRNA,CR45379,1.48E-02,1.07E-01,6.79E-02,1.02E-01,5.72E-01,7.22E-01,4.75E-01,5.64E-01,5.48,8.38,7.83,6.03,6.11,4.85,9.55,7.21,,
FBgn0266929,3L,ncRNA,CR45380,8.38E-02,2.76E-01,5.20E-01,5.94E-01,1.34E-01,2.66E-01,6.42E-01,7.08E-01,1.96,1.13,1.39,1.71,1.43,2.49,1.35,0.92,,
FBgn0266930,3L,ncRNA,CR45381,5.47E-01,7.51E-01,5.80E-01,6.49E-01,1.60E-01,3.03E-01,5.96E-02,1.16E-01,1.69,1.28,1.36,1.61,1.25,2.13,1.48,1.09,,
FBgn0266931,3L,ncRNA,CR45382,9.65E-01,9.86E-01,4.52E-01,5.27E-01,6.81E-01,8.03E-01,3.16E-01,4.18E-01,2.78,2.82,3.07,2.53,2.9,2.66,3.23,2.4,,
FBgn0266932,3L,ncRNA,CR45383,8.44E-01,9.28E-01,5.58E-01,6.29E-01,2.95E-01,4.69E-01,9.54E-02,1.67E-01,7.06,7.37,7.53,6.90,7.95,6.18,7.11,7.62,,
FBgn0266933,3L,ncRNA,CR45384,2.93E-01,5.44E-01,1.84E-01,2.48E-01,2.87E-02,8.20E-02,6.84E-01,7.42E-01,10.91,9.59,9.30,11.21,8.34,13.49,10.25,8.92,,
FBgn0266935,3L,ncRNA,CR45386,2.29E-01,4.77E-01,3.01E-01,3.77E-01,1.77E-01,3.27E-01,2.10E-02,5.22E-02,0.83,0.26,0.41,0.69,0.51,1.15,0.31,0.22,,
FBgn0266936,3L,ncRNA,CR45387,1.04E-01,3.07E-01,5.67E-01,6.37E-01,1.10E-01,2.30E-01,1.48E-01,2.34E-01,0.86,0.24,0.47,0.62,0.57,1.15,0.38,0.1,,
FBgn0266937,3L,ncRNA,CR45388,3.56E-01,6.00E-01,5.46E-01,6.19E-01,1.62E-01,3.07E-01,1.16E-01,1.94E-01,1.99,1.46,1.85,1.60,2.41,1.58,1.29,1.62,,
FBgn0266938,3L,ncRNA,CR45389,8.54E-01,9.33E-01,8.59E-01,8.88E-01,1.81E-01,3.31E-01,1.92E-05,2.15E-04,14.68,15.36,15.13,14.91,15.67,13.7,14.6,16.12,,
FBgn0266939,3L,ncRNA,CR45390,2.48E-01,4.99E-01,4.15E-02,6.60E-02,7.85E-01,8.74E-01,3.01E-01,4.03E-01,3.87,4.9,5.18,3.60,4.76,2.98,5.59,4.22,,
FBgn0266941,3L,ncRNA,CR45392,3.56E-03,5.33E-02,5.23E-01,5.97E-01,1.35E-01,2.68E-01,7.60E-01,8.05E-01,5.74,3.11,4.16,4.69,6.1,5.37,2.21,4.01,,
FBgn0266942,3L,ncRNA,CR45393,6.85E-01,8.42E-01,3.46E-03,6.85E-03,3.74E-01,5.46E-01,5.04E-01,5.90E-01,0.73,0.86,0.31,1.28,0.12,1.35,0.51,1.2,,
FBgn0266943,3L,ncRNA,CR45394,4.74E-01,6.97E-01,3.31E-01,4.06E-01,3.14E-01,4.89E-01,4.32E-02,9.08E-02,2.97,2.25,2.92,2.30,3.6,2.34,2.24,2.26,,
FBgn0266944,3L,ncRNA,CR45395,1.19E-01,3.32E-01,4.01E-01,4.78E-01,5.76E-01,7.25E-01,1.25E-01,2.06E-01,6.84,4.61,6.14,5.32,6.98,6.71,5.29,3.93,,
FBgn0266945,3L,ncRNA,CR45396,3.95E-01,6.34E-01,3.69E-09,2.16E-08,6.07E-03,2.38E-02,1.60E-02,4.24E-02,935.79,969.63,1044.97,860.45,"1,060.56",811.01,"1,029.37",909.89,,
FBgn0266946,3L,ncRNA,CR45397,2.89E-01,5.40E-01,3.72E-01,4.49E-01,1.20E-01,2.45E-01,1.37E-01,2.21E-01,31.41,34.79,32.07,34.13,28.56,34.26,35.58,34,,
FBgn0266947,3L,ncRNA,CR45398,4.27E-01,6.61E-01,5.91E-01,6.59E-01,3.71E-01,5.44E-01,9.45E-01,9.55E-01,1.31,1.07,1.05,1.32,1.4,1.22,0.71,1.43,,
FBgn0266948,3L,ncRNA,CR45399,1.34E-01,3.54E-01,1.50E-01,2.08E-01,4.76E-01,6.41E-01,4.67E-04,2.78E-03,5.34,2.55,4.49,3.40,6.15,4.54,2.83,2.27,,
FBgn0266949,3L,ncRNA,CR45400,7.39E-02,2.57E-01,2.66E-03,5.40E-03,1.03E-02,3.64E-02,7.02E-03,2.24E-02,19.01,4.34,18.02,5.33,30.64,7.38,5.4,3.29,,
FBgn0266950,3L,ncRNA,CR45401,4.55E-02,1.97E-01,1.74E-01,2.36E-01,9.66E-01,9.81E-01,1.18E-01,1.97E-01,4.01,1.98,3.44,2.55,4.46,3.55,2.41,1.55,,
FBgn0266951,3L,ncRNA,CR45402,8.89E-03,8.28E-02,1.36E-05,4.05E-05,1.61E-05,2.42E-04,1.76E-01,2.68E-01,32.63,19.5,34.07,18.06,48.55,16.72,19.59,19.4,,
FBgn0266952,3L,ncRNA,CR45403,4.21E-03,5.74E-02,2.98E-01,3.74E-01,2.98E-01,4.72E-01,9.75E-01,9.79E-01,0,0.22,0.05,0.17,0,0,0.1,0.33,3L:10233932,0.000819085
FBgn0266953,3L,ncRNA,CR45404,7.42E-01,8.75E-01,3.20E-01,3.98E-01,9.26E-02,2.03E-01,4.65E-01,5.55E-01,0.81,0.94,0.68,1.07,0.95,0.67,0.41,1.47,3L:11277837,0.000996134
FBgn0266954,3L,ncRNA,CR45405,9.67E-01,9.86E-01,5.69E-02,8.76E-02,2.95E-01,4.69E-01,4.78E-01,5.67E-01,0.67,0.66,0.36,0.97,0.2,1.14,0.52,0.8,3L:11225610,0.000470977
FBgn0266955,3L,ncRNA,CR45406,9.54E-01,9.80E-01,8.84E-01,9.08E-01,8.95E-01,9.43E-01,1.33E-01,2.16E-01,5.29,5.21,5.18,5.32,5.15,5.42,5.2,5.22,,
FBgn0266956,3L,ncRNA,CR45407,5.79E-02,2.26E-01,2.79E-02,4.62E-02,2.07E-01,3.65E-01,5.39E-01,6.21E-01,0.9,0.32,0.29,0.93,0.4,1.4,0.18,0.46,,
FBgn0266957,3L,ncRNA,CR45408,4.63E-02,1.98E-01,2.36E-01,3.07E-01,1.85E-01,3.37E-01,1.52E-10,1.41E-08,0.08,13.38,6.03,7.43,0.17,0,11.89,14.87,,
FBgn0266958,3L,ncRNA,CR45409,4.21E-01,6.56E-01,3.44E-04,8.14E-04,2.28E-01,3.90E-01,6.81E-01,7.40E-01,43.73,46.39,37.46,52.66,33.83,53.63,41.09,51.69,,
FBgn0266959,3L,ncRNA,CR45410,7.44E-01,8.76E-01,8.28E-03,1.52E-02,1.07E-01,2.25E-01,6.48E-09,3.07E-07,13.03,10.66,14.25,9.44,16.85,9.21,11.65,9.67,,
FBgn0266960,3L,ncRNA,CR45411,3.18E-02,1.62E-01,3.30E-01,4.05E-01,7.20E-01,8.30E-01,6.64E-01,7.25E-01,0.45,0.11,0.36,0.20,0.5,0.41,0.21,0,,
FBgn0266961,3L,ncRNA,CR45412,6.15E-02,2.33E-01,2.87E-01,3.63E-01,5.31E-01,6.87E-01,3.16E-02,7.16E-02,2.21,4.38,3.64,2.96,2.75,1.68,4.52,4.24,,
FBgn0266962,3L,protein_coding,CG45413,1.01E-01,3.02E-01,3.19E-04,7.58E-04,2.93E-01,4.67E-01,3.51E-01,4.53E-01,71.85,80.66,85.27,67.24,83.22,60.47,87.33,74,,
FBgn0266963,3L,ncRNA,CR45414,6.98E-01,8.49E-01,3.88E-01,4.64E-01,6.21E-01,7.59E-01,8.10E-01,8.45E-01,1.46,1.33,1.58,1.20,1.75,1.16,1.41,1.25,,
FBgn0266964,3L,ncRNA,CR45415,3.24E-01,5.75E-01,3.40E-01,4.15E-01,4.69E-01,6.35E-01,4.15E-01,5.14E-01,0.46,0.24,0.44,0.25,0.62,0.29,0.27,0.22,,
FBgn0266965,3L,ncRNA,CR45416,7.12E-01,8.58E-01,6.81E-01,7.39E-01,8.24E-02,1.86E-01,3.60E-01,4.62E-01,0.21,0.15,0.21,0.15,0.11,0.3,0.3,0,,
FBgn0266966,3L,ncRNA,CR45417,7.53E-01,8.82E-01,5.56E-01,6.27E-01,7.98E-01,8.83E-01,3.45E-01,4.47E-01,5.51,5.24,5.61,5.14,5.64,5.38,5.57,4.9,,
FBgn0266967,3L,ncRNA,CR45418,3.38E-01,5.88E-01,1.41E-02,2.47E-02,3.01E-01,4.76E-01,2.27E-01,3.25E-01,3.83,4.75,5.28,3.30,4.42,3.24,6.14,3.36,,
FBgn0266968,3L,ncRNA,CR45419,8.96E-01,9.53E-01,1.99E-04,4.91E-04,1.77E-03,8.92E-03,4.31E-05,4.18E-04,13.5,13.94,16.32,11.11,18.21,8.79,14.44,13.44,,
FBgn0266969,3L,ncRNA,CR45420,2.08E-01,4.53E-01,6.79E-08,3.09E-07,8.20E-01,8.98E-01,9.63E-04,4.90E-03,6.38,8.94,10.78,4.55,9.6,3.17,11.96,5.92,,
FBgn0266970,3L,ncRNA,CR45421,3.47E-01,5.92E-01,3.26E-01,4.01E-01,3.26E-01,4.98E-01,4.58E-01,5.50E-01,0.08,0,0.00,0.08,0,0.16,0,0,,
FBgn0266971,3L,ncRNA,CR45422,4.21E-02,1.88E-01,6.45E-01,7.07E-01,3.37E-03,1.49E-02,2.23E-01,3.21E-01,3.79,5.69,4.90,4.59,4.99,2.59,4.8,6.59,,
FBgn0266972,2R,ncRNA,CR45423,2.66E-02,1.46E-01,7.64E-03,1.42E-02,9.21E-01,9.57E-01,2.88E-02,6.64E-02,16.46,25,23.53,17.93,19.36,13.56,27.71,22.29,,
FBgn0266973,3L,ncRNA,CR45424,7.01E-01,8.51E-01,8.37E-03,1.54E-02,4.41E-01,6.10E-01,1.65E-01,2.55E-01,3.42,3.77,4.56,2.63,4.12,2.73,5,2.54,,
FBgn0266974,3L,ncRNA,CR45425,8.73E-01,9.42E-01,1.16E-05,3.49E-05,2.24E-03,1.07E-02,2.26E-01,3.25E-01,20.23,19.92,15.90,24.26,18.7,21.77,13.1,26.74,,
FBgn0266975,3L,ncRNA,CR45426,7.49E-01,8.79E-01,1.08E-03,2.33E-03,9.33E-01,9.63E-01,1.90E-05,2.13E-04,2.74,3.32,1.89,4.17,1.63,3.86,2.15,4.49,,
FBgn0266976,3L,ncRNA,CR45427,9.13E-01,9.61E-01,7.96E-01,8.36E-01,8.02E-01,8.85E-01,4.45E-02,9.28E-02,1.02,1.08,1.10,1.00,1.12,0.92,1.09,1.08,3L:2316270,0.00018984
FBgn0266977,3L,protein_coding,CG45428,2.84E-01,5.36E-01,2.92E-05,8.26E-05,5.74E-01,7.24E-01,1.98E-01,2.93E-01,77.14,82.48,89.24,70.39,87.64,66.64,90.83,74.13,,
FBgn0266978,3L,ncRNA,CR45429,6.94E-01,8.47E-01,4.13E-04,9.63E-04,1.48E-03,7.71E-03,1.25E-01,2.05E-01,19.79,20.65,23.38,17.06,25.73,13.86,21.03,20.27,,
FBgn0266979,3L,ncRNA,CR45430,5.78E-01,7.72E-01,1.12E-02,2.00E-02,5.68E-01,7.19E-01,6.39E-02,1.23E-01,20.07,18.47,21.82,16.71,23.17,16.97,20.48,16.45,,
FBgn0266980,3L,ncRNA,CR45431,8.15E-01,9.15E-01,1.17E-01,1.67E-01,2.81E-01,4.53E-01,6.97E-01,7.52E-01,7.77,8.02,8.91,6.88,9.47,6.07,8.34,7.7,,
FBgn0266981,3L,ncRNA,CR45432,9.69E-01,9.87E-01,5.98E-01,6.66E-01,5.66E-01,7.17E-01,3.04E-01,4.06E-01,21.5,21.42,20.98,21.93,21.54,21.45,20.43,22.41,,
FBgn0266982,3L,ncRNA,CR45433,1.71E-01,4.06E-01,9.76E-01,9.82E-01,2.20E-01,3.81E-01,5.93E-01,6.68E-01,1.56,2.22,1.88,1.90,1.24,1.87,2.52,1.92,,
FBgn0266983,3L,ncRNA,CR45434,7.51E-01,8.81E-01,4.38E-01,5.14E-01,5.12E-01,6.73E-01,1.23E-04,9.63E-04,24.57,22.87,24.53,22.91,26.07,23.07,23,22.74,,
FBgn0266984,3L,ncRNA,CR45435,6.09E-02,2.32E-01,1.86E-02,3.19E-02,1.08E-02,3.76E-02,2.02E-01,2.98E-01,21.76,27.06,26.89,21.93,26.95,16.57,26.83,27.29,,
FBgn0266985,3L,ncRNA,CR45436,4.91E-01,7.09E-01,6.20E-02,9.45E-02,9.04E-01,9.47E-01,3.11E-01,4.13E-01,27.42,29.19,30.44,26.16,29.42,25.41,31.46,26.92,,
FBgn0266986,3L,ncRNA,CR45437,5.37E-01,7.44E-01,4.50E-01,5.26E-01,1.32E-01,2.64E-01,1.64E-01,2.54E-01,1.61,1.97,1.63,1.96,1.78,1.44,1.47,2.47,,
FBgn0266987,3L,ncRNA,CR45438,1.70E-02,1.16E-01,8.16E-01,8.53E-01,5.75E-01,7.24E-01,6.15E-01,6.86E-01,2.25,3.89,3.14,3.00,2.49,2,3.79,3.99,,
FBgn0266988,3L,ncRNA,CR45439,3.46E-01,5.92E-01,4.76E-01,5.52E-01,4.01E-01,5.73E-01,8.38E-01,8.67E-01,0.24,0.43,0.43,0.24,0.22,0.25,0.65,0.22,,
FBgn0266989,3L,ncRNA,CR45440,5.94E-01,7.83E-01,3.43E-02,5.56E-02,1.74E-01,3.23E-01,4.99E-01,5.85E-01,1.13,1.38,0.74,1.77,0.28,1.97,1.19,1.57,,
FBgn0266990,3L,ncRNA,CR45441,2.96E-01,5.48E-01,1.03E-01,1.49E-01,3.14E-01,4.88E-01,5.74E-01,6.52E-01,0.23,0.06,0.00,0.28,0,0.46,0,0.11,,
FBgn0266991,3L,ncRNA,CR45442,3.69E-01,6.11E-01,8.30E-01,8.65E-01,5.73E-01,7.23E-01,7.98E-01,8.35E-01,0.18,0.37,0.25,0.31,0.23,0.14,0.27,0.47,,
FBgn0266992,3L,ncRNA,CR45443,1.88E-01,4.27E-01,5.30E-01,6.03E-01,9.35E-01,9.64E-01,8.01E-01,8.38E-01,0.2,0.06,0.09,0.17,0.17,0.24,0.01,0.11,,
FBgn0266993,3L,ncRNA,CR45444,5.03E-01,7.20E-01,3.68E-02,5.92E-02,7.79E-01,8.70E-01,4.46E-01,5.43E-01,1.73,1.38,1.02,2.10,1.12,2.34,0.91,1.85,,
FBgn0266994,3L,ncRNA,CR45445,5.83E-01,7.76E-01,8.83E-03,1.61E-02,7.31E-01,8.37E-01,6.73E-02,1.28E-01,30.19,31.58,33.24,28.53,32.25,28.12,34.23,28.93,,
FBgn0266995,3L,ncRNA,CR45446,3.47E-01,5.92E-01,3.26E-01,4.01E-01,3.26E-01,4.98E-01,4.58E-01,5.50E-01,0.07,0,0.00,0.07,0,0.14,0,0,,
FBgn0267001,X,protein_coding,Ten-a,1.93E-02,1.24E-01,7.86E-03,1.45E-02,8.41E-04,4.89E-03,6.94E-05,6.12E-04,"1,204.31",919.55,1115.95,1007.91,"1,328.89","1,079.73",903.01,936.09,X :12049360,7.11E-06
FBgn0267002,2R,protein_coding,unc-104,7.46E-04,2.56E-02,5.81E-02,8.92E-02,7.98E-04,4.69E-03,1.54E-01,2.41E-01,"4,075.39","3,508.95",3874.55,3709.80,"4,314.47","3,836.32","3,434.63","3,583.28",2R:12649342,0.000112618
FBgn0267003,2L,ncRNA,CR45447,7.18E-01,8.61E-01,8.47E-01,8.79E-01,2.96E-01,4.70E-01,6.40E-02,1.23E-01,0.83,0.67,0.78,0.72,1.02,0.64,0.54,0.8,,
FBgn0267004,2L,ncRNA,CR45448,1.20E-01,3.33E-01,2.85E-02,4.70E-02,1.38E-01,2.71E-01,2.22E-02,5.42E-02,2.54,0.72,2.36,0.91,3.74,1.33,0.97,0.48,,
FBgn0267005,2L,ncRNA,CR45449,3.10E-01,5.62E-01,2.46E-01,3.18E-01,3.54E-01,5.27E-01,8.20E-04,4.31E-03,0.87,1.95,1.68,1.14,0.92,0.81,2.44,1.47,,
FBgn0267006,2L,ncRNA,CR45450,7.10E-01,8.57E-01,5.55E-01,6.27E-01,4.03E-01,5.75E-01,5.54E-01,6.34E-01,0.34,0.27,0.37,0.24,0.32,0.37,0.42,0.12,,
FBgn0267007,2L,ncRNA,CR45451,3.47E-01,5.92E-01,3.26E-01,4.01E-01,3.26E-01,4.98E-01,4.58E-01,5.50E-01,0.09,0,0.00,0.09,0,0.18,0,0,,
FBgn0267008,2L,ncRNA,CR45452,8.77E-01,9.44E-01,2.45E-01,3.17E-01,2.81E-01,4.53E-01,1.71E-01,2.63E-01,2.38,2.25,2.71,1.93,3.13,1.63,2.28,2.22,,
FBgn0267009,2L,ncRNA,CR45453,2.73E-01,5.25E-01,5.98E-02,9.15E-02,5.30E-01,6.87E-01,3.14E-01,4.16E-01,0.34,0.11,0.06,0.40,0.12,0.57,0,0.23,,
FBgn0267010,2L,ncRNA,CR45454,5.24E-01,7.34E-01,2.41E-01,3.13E-01,6.83E-01,8.04E-01,7.28E-06,9.82E-05,0.52,1.12,0.64,1.01,0.28,0.77,1,1.24,,
FBgn0267011,2L,ncRNA,CR45455,8.91E-01,9.51E-01,1.00E-01,1.45E-01,9.71E-01,9.84E-01,2.32E-01,3.31E-01,0.27,0.24,0.40,0.11,0.42,0.12,0.38,0.1,,
FBgn0267012,2L,ncRNA,CR45456,1.86E-01,4.25E-01,3.25E-01,4.01E-01,7.30E-01,8.36E-01,1.87E-02,4.77E-02,1.64,0.63,0.93,1.34,1.36,1.92,0.49,0.76,,
FBgn0267013,2L,ncRNA,CR45457,8.96E-01,9.53E-01,8.37E-01,8.70E-01,3.63E-01,5.36E-01,6.19E-01,6.89E-01,0.39,0.36,0.40,0.35,0.52,0.26,0.28,0.44,,
FBgn0267015,2L,ncRNA,CR45459,6.19E-01,8.00E-01,1.99E-01,2.65E-01,6.09E-01,7.51E-01,4.58E-01,5.50E-01,0.14,0.06,0.00,0.20,0,0.27,0,0.12,,
FBgn0267016,2L,ncRNA,CR45460,3.47E-01,5.92E-01,3.26E-01,4.01E-01,3.26E-01,4.98E-01,4.58E-01,5.50E-01,0.06,0,0.00,0.06,0,0.13,0,0,,
FBgn0267017,2L,ncRNA,CR45461,4.64E-01,6.90E-01,2.76E-02,4.57E-02,7.24E-01,8.33E-01,1.22E-02,3.45E-02,7.3,5.63,7.90,5.03,8.96,5.65,6.85,4.42,,
FBgn0267018,2L,ncRNA,CR45462,7.72E-01,8.92E-01,8.89E-01,9.12E-01,6.11E-01,7.52E-01,4.31E-02,9.07E-02,0.64,0.51,0.59,0.56,0.73,0.55,0.46,0.56,,
